Country	StockCode	Description	Sum of Revenue	TopValue
EIRE	85230B	CINNAMON SCENTED VOTIVE CANDLE	6.96	0
EIRE	22450	SILK PURSE BABUSHKA BLUE	6.7	0
EIRE	20678	LARGE BLACK DIAMANTE HAIRSLIDE	6.6	0
EIRE	22074	6 RIBBONS SHIMMERING PINKS	6.6	0
EIRE	90205A	LARGE MINT DIAMANTE HAIRSLIDE	6.6	0
EIRE	90205C	LARGE CRYSTAL DIAMANTE HAIRSLIDE	6.6	0
EIRE	90209C	PINK ENAMEL+GLASS HAIR COMB	6.3	0
EIRE	16206B	RED PURSE WITH PINK HEART	6.25	0
EIRE	90030A	SPOTTED WHITE NATURAL SEED NECKLACE	6	0
EIRE	90030B	RED KUKUI COCONUT SEED NECKLACE	6	0
EIRE	90030C	BROWN KUKUI COCONUT SEED NECKLACE	6	0
EIRE	90031	BILI NUT AND WOOD NECKLACE	6	0
EIRE	21738	COSY SLIPPER SHOES SMALL  RED	5.9	0
EIRE	22117	METAL SIGN HER DINNER IS SERVED	5.9	0
EIRE	22495	SET OF 2 ROUND TINS CAMEMBERT	5.9	0
EIRE	22496	SET OF 2 ROUND TINS DUTCH CHEESE	5.9	0
EIRE	16236	KITTY PENCIL ERASERS	5.88	0
EIRE	84803A	PINK ALLIUM  ARTIFICIAL FLOWER	5.07	0
EIRE	16011	ANIMAL STICKERS	5.04	0
EIRE	21509	COWBOYS AND INDIANS BIRTHDAY CARD	5.04	0
EIRE	21518	BANK ACCOUNT  GREETING  CARD	5.04	0
EIRE	21703	BAG 125g SWIRLY MARBLES	5.04	0
EIRE	22026	BANQUET BIRTHDAY  CARD	5.04	0
EIRE	22032	BOTANICAL LILY GREETING CARD	5.04	0
EIRE	22035	VINTAGE CARAVAN GREETING CARD	5.04	0
EIRE	22718	CARD CAT AND TREE	5.04	0
EIRE	22818	CARD CHRISTMAS VILLAGE	5.04	0
EIRE	23695	DOILY THANK YOU CARD	5.04	0
EIRE	21445	12 PINK ROSE PEG PLACE SETTINGS	5	0
EIRE	21457	2 PICTURE BOOK EGGS EASTER DUCKS	5	0
EIRE	21458	2 PICTURE BOOK EGGS EASTER BUNNY	5	0
EIRE	22402	MAGNETS PACK OF 4 VINTAGE COLLAGE	5	0
EIRE	85049F	BABY BOOM RIBBONS	5	0
EIRE	16216	LETTER SHAPE PENCIL SHARPENER	4.8	0
EIRE	16218	CARTOON  PENCIL SHARPENERS	4.8	0
EIRE	22400	MAGNETS PACK OF 4 HOME SWEET HOME	4.68	0
EIRE	79030D	TUMBLER BAROQUE	4.68	0
EIRE	84531A	PINK KNITTED EGG COSY	4.68	0
EIRE	84531B	BLUE KNITTED EGG COSY	4.68	0
EIRE	22199	FRYING PAN RED POLKADOT	4.25	0
EIRE	22212	FOUR HOOK  WHITE LOVEBIRDS	4.2	0
EIRE	84809A	WHITE CHRYSANTHEMUMS ART FLOWER	4.2	0
EIRE	84898F	YELLOW FLOWERS FELT HANDBAG KIT	4.2	0
EIRE	21383	PACK OF 12 STICKY BUNNIES	3.9	0
EIRE	84519A	TOMATO CHARLIE+LOLA COASTER SET	3.75	0
EIRE	84519B	CARROT CHARLIE+LOLA COASTER SET	3.75	0
EIRE	23185	FRENCH STYLE STORAGE JAR JAM	3.48	0
EIRE	85213	MINI  ZINC GARDEN DECORATIONS	3.48	0
EIRE	21158	MOODY GIRL DOOR HANGER	2.9	0
EIRE	21159	MOODY BOY  DOOR HANGER	2.9	0
EIRE	82551	LAUNDRY 15C METAL SIGN	2.9	0
EIRE	47518f	ICON PLACEMAT POP ART ELVIS	2.88	0
EIRE	16161G	WRAP BAD HAIR DAY	2.5	0
EIRE	22098	BOUDOIR SQUARE TISSUE BOX	2.5	0
EIRE	22315	200 RED + WHITE BENDY STRAWS	2.5	0
EIRE	46000U	POLYESTER FILLER PAD 30CMx30CM	2.5	0
EIRE	35809A	ENAMEL PINK TEA CONTAINER	2.49	0
EIRE	37479P	CUBIC MUG FLOCK PINK ON BROWN	2.34	0
EIRE	21089	SET/6 GREEN SPRING PAPER CUPS	2.28	0
EIRE	84251G	"GREETING CARD, OVERCROWDED POOL."	2.28	0
EIRE	17136A	BLUE STONES ON WIRE FOR CANDLE	1.92	0
EIRE	81952V	ROUND PURPLE CLOCK WITH SUCKER	1.9	0
EIRE	22532	MAGIC DRAWING SLATE LEAP FROG	1.68	0
EIRE	22533	MAGIC DRAWING SLATE BAKE A CAKE	1.68	0
EIRE	22535	MAGIC DRAWING SLATE BUNNIES	1.68	0
Denmark	22625	RED KITCHEN SCALES	734.4	1
Denmark	POST	POSTAGE	726	0
Denmark	22624	IVORY KITCHEN SCALES	696.15	0
Denmark	22467	GUMBALL COAT RACK	575.1	0
Denmark	22179	SET 10 LIGHTS NIGHT OWL	428.4	0
Denmark	22730	ALARM CLOCK BAKELIKE IVORY	409.5	0
Denmark	22728	ALARM CLOCK BAKELIKE PINK	379.5	0
Denmark	22626	BLACK KITCHEN SCALES	367.2	0
Denmark	23007	 SPACEBOY BABY GIFT SET	358.8	0
Denmark	23008	DOLLY GIRL BABY GIFT SET	358.8	0
Denmark	23010	CIRCUS PARADE BABY GIFT SET	358.8	0
Denmark	21524	DOORMAT SPOTTY HOME SWEET HOME	354	0
Denmark	21915	RED  HARMONICA IN BOX	314.4	0
Denmark	22727	ALARM CLOCK BAKELIKE RED	304.5	0
Denmark	23296	SET OF 6 TEA TIME BAKING CASES	296.24	0
Denmark	22468	BABUSHKA LIGHTS STRING OF 10	285.6	0
Denmark	84997A	CHILDRENS CUTLERY POLKADOT GREEN	282.2	0
Denmark	22192	BLUE DINER WALL CLOCK	275.4	0
Denmark	22627	MINT KITCHEN SCALES	275.4	0
Denmark	23341	PINK DINER WALL CLOCK	275.4	0
Denmark	23342	MINT DINER WALL CLOCK	275.4	0
Denmark	22630	DOLLY GIRL LUNCH BOX	269.4	0
Denmark	20713	JUMBO BAG OWLS	218	0
Denmark	84997D	CHILDRENS CUTLERY POLKADOT PINK	215.8	0
Denmark	23245	SET OF 3 REGENCY CAKE TINS	199.2	0
Denmark	84997C	CHILDRENS CUTLERY POLKADOT BLUE	199.2	0
Denmark	22631	CIRCUS PARADE LUNCH BOX	199.2	0
Denmark	22726	ALARM CLOCK BAKELIKE GREEN	195	0
Denmark	22383	LUNCH BAG SUKI DESIGN	186.25	0
Denmark	23295	SET OF 12 MINI LOAF BAKING CASES	184.32	0
Denmark	22752	SET 7 BABUSHKA NESTING BOXES	183.6	0
Denmark	22779	WOODEN OWLS LIGHT GARLAND	180	0
Denmark	23201	JUMBO BAG ALPHABET	179	0
Denmark	22865	HAND WARMER OWL DESIGN	177.6	0
Denmark	22629	SPACEBOY LUNCH BOX	163.8	0
Denmark	22960	JAM MAKING SET WITH JARS	160.5	0
Denmark	22326	ROUND SNACK BOXES SET OF4 WOODLAND	159.3	0
Denmark	22556	PLASTERS IN TIN CIRCUS PARADE	158.4	0
Denmark	22693	GROW A FLYTRAP OR SUNFLOWER IN TIN	152.64	0
Denmark	23256	CHILDRENS CUTLERY SPACEBOY	149.4	0
Denmark	22847	BREAD BIN DINER STYLE IVORY	136.55	0
Denmark	82582	AREA PATROLLED METAL SIGN	126	0
Denmark	84375	SET OF 20 KIDS COOKIE CUTTERS	126	0
Denmark	22328	ROUND SNACK BOXES SET OF 4 FRUITS	123.9	0
Denmark	37495	FAIRY CAKE BIRTHDAY CANDLE SET	106.2	0
Denmark	22729	ALARM CLOCK BAKELIKE ORANGE	105	0
Denmark	22605	WOODEN CROQUET GARDEN SET	102	0
Denmark	22606	WOODEN SKITTLES GARDEN SET	102	0
Denmark	21175	GIN + TONIC DIET METAL SIGN	99.84	0
Denmark	23240	SET OF 4 KNICK KNACK TINS DOILEY	99.6	0
Denmark	84997B	CHILDRENS CUTLERY RETROSPOT RED	99.6	0
Denmark	22551	PLASTERS IN TIN SPACEBOY	99	0
Denmark	22555	PLASTERS IN TIN STRONGMAN	99	0
Denmark	23084	RABBIT NIGHT LIGHT	92.88	0
Denmark	22725	ALARM CLOCK BAKELIKE CHOCOLATE	90	0
Denmark	22721	SET OF 3 CAKE TINS SKETCHBOOK	89.1	0
Denmark	22956	36 FOIL HEART CAKE CASES	88.8	0
Denmark	21563	RED HEART SHAPE LOVE BUCKET	88.5	0
Denmark	22961	JAM MAKING SET PRINTED	87	0
Denmark	20750	RED RETROSPOT MINI CASES	79.5	0
Denmark	21914	BLUE HARMONICA IN BOX	75	0
Denmark	23162	REGENCY TEA STRAINER	75	0
Denmark	23392	SPACEBOY ROCKET LOLLY MAKERS	74.88	0
Denmark	23319	BOX OF 6 MINI 50'S CRACKERS	74.7	0
Denmark	22311	OFFICE MUG WARMER BLACK+SILVER	70.8	0
Denmark	22312	OFFICE MUG WARMER POLKADOT	70.8	0
Denmark	22366	DOORMAT AIRMAIL	70.8	0
Denmark	85159B	"WHITE TEA,COFFEE,SUGAR JARS"	70.2	0
Denmark	48188	DOORMAT WELCOME PUPPIES	67.5	0
Denmark	22518	CHILDS GARDEN BRUSH BLUE	66.6	0
Denmark	22519	CHILDS GARDEN BRUSH PINK	66.6	0
Denmark	23254	CHILDRENS CUTLERY DOLLY GIRL	66.4	0
Denmark	22169	FAMILY ALBUM WHITE PICTURE FRAME	61.2	0
Denmark	21558	SKULL LUNCH BOX WITH CUTLERY	61.2	0
Denmark	21559	STRAWBERRY LUNCH BOX WITH CUTLERY	61.2	0
Denmark	22846	BREAD BIN DINER STYLE RED	59.8	0
Denmark	22848	BREAD BIN DINER STYLE PINK	59.8	0
Denmark	22849	BREAD BIN DINER STYLE MINT	59.8	0
Denmark	23293	SET OF 12 FAIRY CAKE BAKING CASES	59.76	0
Denmark	47566	PARTY BUNTING	59.4	0
Denmark	20751	FUNKY WASHING UP GLOVES ASSORTED	50.4	0
Denmark	22964	3 PIECE SPACEBOY COOKIE CUTTER SET	50.4	0
Denmark	22951	60 CAKE CASES DOLLY GIRL DESIGN	50.4	0
Denmark	23237	SET OF 4 KNICK KNACK TINS LEAVES	49.8	0
Denmark	22567	20 DOLLY PEGS RETROSPOT	49.8	0
Denmark	22659	LUNCH BOX I LOVE LONDON	46.8	0
Denmark	21481	FAWN BLUE HOT WATER BOTTLE	45	0
Denmark	22670	FRENCH WC SIGN BLUE METAL	45	0
Denmark	23480	MINI LIGHTS WOODLAND MUSHROOMS	45	0
Denmark	23114	VINTAGE LEAF CHOPPING BOARD	44.55	0
Denmark	84077	WORLD WAR 2 GLIDERS ASSTD DESIGNS	41.76	0
Denmark	21544	SKULLS  WATER TRANSFER TATTOOS	40.8	0
Denmark	21833	CAMOUFLAGE LED TORCH	40.56	0
Denmark	23289	DOLLY GIRL CHILDRENS BOWL	40	0
Denmark	23290	SPACEBOY CHILDRENS BOWL	40	0
Denmark	21731	RED TOADSTOOL LED NIGHT LIGHT	39.6	0
Denmark	70006	LOVE HEART POCKET WARMER	39.6	0
Denmark	21931	JUMBO STORAGE BAG SUKI	39	0
Denmark	22936	BAKING MOULD ROSE WHITE CHOCOLATE	39	0
Denmark	21250	SET OF SKULL WALL STICKERS	35.4	0
Denmark	22313	OFFICE MUG WARMER PINK	35.4	0
Denmark	22314	OFFICE MUG WARMER CHOC+BLUE	35.4	0
Denmark	84558A	3D DOG PICTURE PLAYING CARDS	35.4	0
Denmark	23244	STORAGE TIN VINTAGE LEAF	35.1	0
Denmark	22620	4 TRADITIONAL SPINNING TOPS	34.8	0
Denmark	23235	STORAGE TIN VINTAGE LEAF	34.68	0
Denmark	23236	DOILEY STORAGE TIN	34.68	0
Denmark	23110	PARISIENNE KEY CABINET	34.5	0
Denmark	22374	AIRLINE BAG VINTAGE JET SET RED	34	0
Denmark	84029E	RED WOOLLY HOTTIE WHITE HEART.	34	0
Denmark	23206	LUNCH BAG APPLE DESIGN	33	0
Denmark	21479	WHITE SKULL HOT WATER BOTTLE	32	0
Denmark	16161U	WRAP SUKI AND FRIENDS	31.5	0
Denmark	22704	WRAP RED APPLES	31.5	0
Denmark	22584	PACK OF 6 PANNETONE GIFT BOXES	30.6	0
Denmark	22931	BAKING MOULD HEART WHITE CHOCOLATE	30.6	0
Denmark	72598	SET/12 TAPER CANDLES	30.6	0
Denmark	21231	SWEETHEART CERAMIC TRINKET BOX	30	0
Denmark	21232	STRAWBERRY CERAMIC TRINKET POT	30	0
Denmark	21620	SET OF 4 ROSE BOTANICAL CANDLES	30	0
Denmark	22435	SET OF 9 HEART SHAPED BALLOONS	30	0
Denmark	22494	EMERGENCY FIRST AID TIN	30	0
Denmark	22550	HOLIDAY FUN LUDO	30	0
Denmark	22585	PACK OF 6 BIRDY GIFT TAGS	30	0
Denmark	22673	FRENCH GARDEN SIGN BLUE METAL	30	0
Denmark	23267	SET OF 4 SANTA PLACE SETTINGS	30	0
Denmark	23275	SET OF 3 HANGING OWLS OLLIE BEAK	30	0
Denmark	23291	DOLLY GIRL CHILDRENS CUP	30	0
Denmark	22138	BAKING SET 9 PIECE RETROSPOT	29.7	0
Denmark	22914	BLUE COAT RACK PARIS FASHION	29.7	0
Denmark	84031A	CHARLIE+LOLA RED HOT WATER BOTTLE	27.9	0
Denmark	23308	SET OF 60 VINTAGE LEAF CAKE CASES	26.4	0
Denmark	23297	SET 40 HEART SHAPE PETIT FOUR CASES	26.4	0
Denmark	22965	3 TRADITIONAl BISCUIT CUTTERS  SET	25.2	0
Denmark	23154	SET OF 4 JAM JAR MAGNETS	24.96	0
Denmark	23241	TREASURE TIN GYMKHANA DESIGN	24.96	0
Denmark	23559	WOODLAND BUNNIES LOLLY MAKERS	24.96	0
Denmark	22492	MINI PAINT SET VINTAGE	23.4	0
Denmark	22820	GIFT BAG BIRTHDAY	23.4	0
Denmark	22813	PACK 3 BOXES BIRD PANNETONE	23.4	0
Denmark	35599B	BLACK CHRISTMAS TREE 120CM	23.4	0
Denmark	85132C	CHARLIE AND LOLA FIGURES TINS	23.4	0
Denmark	85159A	"BLACK TEA,COFFEE,SUGAR JARS"	23.4	0
Denmark	22711	WRAP CIRCUS PARADE	21	0
Denmark	21787	RAIN PONCHO RETROSPOT	20.4	0
Denmark	21988	PACK OF 6 SKULL PAPER PLATES	20.4	0
Denmark	21989	PACK OF 20 SKULL PAPER NAPKINS	20.4	0
Denmark	22348	TEA BAG PLATE RED RETROSPOT	20.4	0
Denmark	22948	METAL DECORATION NAUGHTY CHILDREN	20.4	0
Denmark	21165	BEWARE OF THE CAT METAL SIGN	20.28	0
Denmark	23292	SPACEBOY CHILDRENS CUP	20	0
Denmark	23101	SILVER STARS TABLE DECORATION	19.92	0
Denmark	23281	FOLDING BUTTERFLY MIRROR RED	19.92	0
Denmark	23433	HANGING QUILTED PATCHWORK APPLES	19.92	0
Denmark	23355	HOT WATER BOTTLE KEEP CALM	19.8	0
Denmark	23357	HOT WATER BOTTLE SEX BOMB	19.8	0
Denmark	22329	ROUND CONTAINER SET OF 5 RETROSPOT	19.8	0
Denmark	22553	PLASTERS IN TIN SKULLS	19.8	0
Denmark	22554	PLASTERS IN TIN WOODLAND ANIMALS	19.8	0
Denmark	22980	PANTRY SCRUBBING BRUSH	19.8	0
Denmark	23356	LOVE HOT WATER BOTTLE	17.85	0
Denmark	21452	TOADSTOOL MONEY BOX	17.7	0
Denmark	21564	PINK  HEART SHAPE LOVE BUCKET	17.7	0
Denmark	22666	RECIPE BOX PANTRY YELLOW DESIGN	17.7	0
Denmark	23497	CLASSIC CHROME BICYCLE BELL	17.4	0
Denmark	84378	SET OF 3 HEART COOKIE CUTTERS	17.4	0
Denmark	84380	SET OF 3 BUTTERFLY COOKIE CUTTERS	17.4	0
Denmark	23518	EMBROIDERED RIBBON REEL RACHEL	17.34	0
Denmark	22376	AIRLINE BAG VINTAGE JET SET WHITE	17	0
Denmark	22437	SET OF 9 BLACK SKULL BALLOONS	17	0
Denmark	21935	SUKI  SHOULDER BAG	16.5	0
Denmark	22652	TRAVEL SEWING KIT	16.5	0
Denmark	23207	LUNCH BAG ALPHABET DESIGN	16.5	0
Denmark	23209	LUNCH BAG DOILEY PATTERN	16.5	0
Denmark	22365	DOORMAT RESPECTABLE HOUSE	15.9	0
Denmark	21987	PACK OF 6 SKULL PAPER CUPS	15.6	0
Denmark	35598B	BLACK CHRISTMAS TREE 60CM	15.6	0
Denmark	85015	SET OF 12  VINTAGE POSTCARD SET	15.6	0
Denmark	22027	TEA PARTY BIRTHDAY CARD	15.12	0
Denmark	21615	4 LAVENDER BOTANICAL DINNER CANDLES	15	0
Denmark	21616	4 PEAR BOTANICAL DINNER CANDLES	15	0
Denmark	21619	4 VANILLA BOTANICAL CANDLES	15	0
Denmark	21791	VINTAGE HEADS AND TAILS CARD GAME	15	0
Denmark	22982	PANTRY PASTRY BRUSH	15	0
Denmark	23168	CLASSIC CAFE SUGAR DISPENSER	15	0
Denmark	84828	JUNGLE POPSICLES ICE LOLLY MOULDS	15	0
Denmark	84031B	CHARLIE LOLA BLUE HOT WATER BOTTLE	13.95	0
Denmark	23186	FRENCH STYLE STORAGE JAR CAFE	13.92	0
Denmark	21577	SAVE THE PLANET COTTON TOTE BAG	13.5	0
Denmark	21578	WOODLAND DESIGN  COTTON TOTE BAG	13.5	0
Denmark	22417	PACK OF 60 SPACEBOY CAKE CASES	13.2	0
Denmark	22952	60 CAKE CASES VINTAGE CHRISTMAS	13.2	0
Denmark	23307	SET OF 60 PANTRY DESIGN CAKE CASES	13.2	0
Denmark	22331	WOODLAND PARTY BAG + STICKER SET	13.2	0
Denmark	20754	RETROSPOT RED WASHING UP GLOVES	12.6	0
Denmark	22899	CHILDREN'S APRON DOLLY GIRL	12.6	0
Denmark	23242	TREASURE TIN BUFFALO BILL	12.48	0
Denmark	23511	EMBROIDERED RIBBON REEL EMILY	12.48	0
Denmark	23512	EMBROIDERED RIBBON REEL ROSIE	12.48	0
Denmark	23513	EMBROIDERED RIBBON REEL SUSIE	12.48	0
Denmark	23515	EMBROIDERED RIBBON REEL DAISY	12.48	0
Denmark	23244	ROUND STORAGE TIN VINTAGE LEAF	11.7	0
Denmark	16156L	WRAP CAROUSEL	10.5	0
Denmark	16156S	WRAP PINK FAIRY CAKES	10.5	0
Denmark	16161P	WRAP ENGLISH ROSE	10.5	0
Denmark	16169E	WRAP 50'S  CHRISTMAS	10.5	0
Denmark	21498	RED RETROSPOT WRAP	10.5	0
Denmark	21499	BLUE POLKADOT WRAP	10.5	0
Denmark	21500	PINK POLKADOT WRAP	10.5	0
Denmark	22045	SPACEBOY GIFT WRAP	10.5	0
Denmark	22046	TEA PARTY  WRAPPING PAPER	10.5	0
Denmark	22705	WRAP GREEN PEARS	10.5	0
Denmark	22707	WRAP MONSTER FUN	10.5	0
Denmark	23232	WRAP VINTAGE PETALS  DESIGN	10.5	0
Denmark	23233	WRAP POPPIES  DESIGN	10.5	0
Denmark	23546	WRAP PAISLEY PARK	10.5	0
Denmark	23547	WRAP FLOWER SHOP	10.5	0
Denmark	22908	PACK OF 20 NAPKINS RED APPLES	10.2	0
Denmark	79191C	RETRO PLASTIC ELEPHANT TRAY	10.2	0
Denmark	21917	SET 12 KIDS  WHITE CHALK STICKS	10.08	0
Denmark	21918	SET 12 KIDS COLOUR  CHALK STICKS	10.08	0
Denmark	22489	PACK OF 12 TRADITIONAL CRAYONS	10.08	0
Denmark	22538	MINI JIGSAW GO TO THE FAIR	10.08	0
Denmark	22539	MINI JIGSAW DOLLY GIRL	10.08	0
Denmark	22540	MINI JIGSAW CIRCUS PARADE	10.08	0
Denmark	22544	MINI JIGSAW SPACEBOY	10.08	0
Denmark	23292	SPACE BOY CHILDRENS CUP	10	0
Denmark	15036	ASSORTED COLOURS SILK FAN	9.96	0
Denmark	23123	COCKTAIL SWORDS 50 PIECES	9.96	0
Denmark	23280	FOLDING BUTTERFLY MIRROR HOT PINK	9.96	0
Denmark	23282	FOLDING BUTTERFLY MIRROR IVORY	9.96	0
Denmark	21770	OPEN CLOSED METAL SIGN	9.9	0
Denmark	21967	PACK OF 12 SKULL TISSUES	9.36	0
Denmark	21985	PACK OF 12 HEARTS DESIGN TISSUES	9.36	0
Denmark	22615	PACK OF 12 CIRCUS PARADE TISSUES	9.36	0
Denmark	23377	PACK OF 12 DOLLY GIRL TISSUES	9.36	0
Denmark	23378	PACK OF 12 50'S CHRISTMAS TISSUES	9.36	0
Denmark	35471D	SET OF 3 BIRD LIGHT PINK FEATHER	9.36	0
Denmark	51014C	"FEATHER PEN,COAL BLACK"	9.36	0
Denmark	23507	MINI PLAYING CARDS BUFFALO BILL	8.4	0
Denmark	23510	MINI PLAYING CARDS GYMKHANA	8.4	0
Denmark	23119	PACK OF 6 LARGE FRUIT STRAWS	7.44	0
Denmark	21982	PACK OF 12 SUKI TISSUES	6.96	0
Denmark	21508	VINTAGE KID DOLLY CARD	5.04	0
Denmark	21509	COWBOYS AND INDIANS BIRTHDAY CARD	5.04	0
Denmark	22714	CARD BIRTHDAY COWBOY	5.04	0
Denmark	22396	MAGNETS PACK OF 4 RETRO PHOTO	4.68	0
Denmark	22398	MAGNETS PACK OF 4 SWALLOWS	4.68	0
Czech Republic	22326	ROUND SNACK BOXES SET OF4 WOODLAND	70.8	1
Czech Republic	84347	ROTATING SILVER ANGELS T-LIGHT HLDR	61.2	0
Czech Republic	22231	JIGSAW TREE WITH BIRDHOUSE	52.2	0
Czech Republic	21428	SET3 BOOK BOX GREEN GINGHAM FLOWER	51	0
Czech Republic	47594B	SCOTTIES DESIGN WASHBAG	46.8	0
Czech Republic	22930	BAKING MOULD HEART MILK CHOCOLATE	45.9	0
Czech Republic	POST	POSTAGE	40	0
Czech Republic	23271	CHRISTMAS TABLE SILVER CANDLE SPIKE	39.84	0
Czech Republic	22505	MEMO BOARD COTTAGE DESIGN	39.6	0
Czech Republic	85206A	CREAM FELT EASTER EGG BASKET	39.6	0
Czech Republic	84459A	PINK METAL CHICKEN HEART	35.76	0
Czech Republic	21253	SET OF PICTURE FRAME  STICKERS	35.4	0
Czech Republic	84755	COLOUR GLASS T-LIGHT HOLDER HANGING	31.2	0
Czech Republic	20972	PINK CREAM FELT CRAFT TRINKET BOX	30	0
Czech Republic	22250	DECORATION  BUTTERFLY  MAGIC GARDEN	27.2	0
Czech Republic	22244	3 HOOK HANGER MAGIC GARDEN	23.4	0
Czech Republic	22578	WOODEN STAR CHRISTMAS SCANDINAVIAN	20.88	0
Czech Republic	22579	WOODEN TREE CHRISTMAS SCANDINAVIAN	20.88	0
Czech Republic	22216	T-LIGHT HOLDER WHITE LACE	20.4	0
Czech Republic	22587	FELTCRAFT HAIRBAND RED AND BLUE	20.4	0
Czech Republic	21373	MIRRORED WALL ART SNOWFLAKES	18	0
Czech Republic	20974	12 PENCILS SMALL TUBE SKULL	15.6	0
Czech Republic	20975	12 PENCILS SMALL TUBE RED RETROSPOT	15.6	0
Czech Republic	21791	VINTAGE HEADS AND TAILS CARD GAME	15	0
Czech Republic	47421	ASSORTED COLOUR LIZARD SUCTION HOOK	10.08	0
Cyprus	22827	RUSTIC  SEVENTEEN DRAWER SIDEBOARD	580	1
Cyprus	15056N	EDWARDIAN PARASOL NATURAL	392.7	0
Cyprus	85123A	WHITE HANGING HEART T-LIGHT HOLDER	386.4	0
Cyprus	22423	REGENCY CAKESTAND 3 TIER	382.5	0
Cyprus	M	Manual	320.69	0
Cyprus	22655	VINTAGE RED KITCHEN CABINET	250	0
Cyprus	22656	VINTAGE BLUE KITCHEN CABINET	250	0
Cyprus	22335	HEART DECORATION PAINTED ZINC	220.8	0
Cyprus	22826	LOVE SEAT ANTIQUE WHITE METAL	170	0
Cyprus	82484	WOOD BLACK BOARD ANT WHITE FINISH	146.1	0
Cyprus	22804	CANDLEHOLDER PINK HANGING HEART	134.7	0
Cyprus	22784	LANTERN CREAM GAZEBO	103.95	0
Cyprus	22252	BIRDCAGE DECORATION TEALIGHT HOLDER	101.76	0
Cyprus	37449	CERAMIC CAKE STAND + HANGING CAKES	97.85	0
Cyprus	84879	ASSORTED COLOUR BIRD ORNAMENT	81.12	0
Cyprus	84078A	SET/4 WHITE RETRO STORAGE CUBES	79.9	0
Cyprus	21107	CREAM SLICE FLANNEL PINK SPOT	78.9	0
Cyprus	37495	FAIRY CAKE BIRTHDAY CANDLE SET	75	0
Cyprus	22699	ROSES REGENCY TEACUP AND SAUCER	70.8	0
Cyprus	71459	HANGING JAM JAR T-LIGHT HOLDER	69.12	0
Cyprus	22797	CHEST OF DRAWERS GINGHAM HEART	67.8	0
Cyprus	21733	RED HANGING HEART T-LIGHT HOLDER	64.9	0
Cyprus	21056	DOCTOR'S BAG SOFT TOY	62.65	0
Cyprus	21326	AGED GLASS SILVER T-LIGHT HOLDER	62.4	0
Cyprus	22214	CANDLE PLATE LACE WHITE	61.2	0
Cyprus	84568	GIRLS ALPHABET IRON ON PATCHES	60.48	0
Cyprus	84598	BOYS ALPHABET IRON ON PATCHES	60.48	0
Cyprus	22109	FULL ENGLISH BREAKFAST PLATE	60	0
Cyprus	22128	PARTY CONES CANDY ASSORTED	60	0
Cyprus	22294	HEART FILIGREE DOVE  SMALL	60	0
Cyprus	22297	HEART IVORY TRELLIS SMALL	60	0
Cyprus	84836	ZINC METAL HEART DECORATION	60	0
Cyprus	85131A	BEADED PEARL HEART WHITE ON STICK	60	0
Cyprus	23472	 NINE DRAWER OFFICE TIDY	59.8	0
Cyprus	22501	PICNIC BASKET WICKER LARGE	59.7	0
Cyprus	23173	REGENCY TEAPOT ROSES	59.7	0
Cyprus	23245	SET OF 3 REGENCY CAKE TINS	59.4	0
Cyprus	18097C	WHITE TALL PORCELAIN T-LIGHT HOLDER	58.65	0
Cyprus	22270	HAPPY EASTER HANGING DECORATION	56.25	0
Cyprus	21110	LARGE CAKE TOWEL PINK SPOTS	54	0
Cyprus	22697	GREEN REGENCY TEACUP AND SAUCER	53.1	0
Cyprus	84950	ASSORTED COLOUR T-LIGHT HOLDER	52.8	0
Cyprus	22855	FINE WICKER HEART	50.88	0
Cyprus	22846	BREAD BIN DINER STYLE RED	50.85	0
Cyprus	22847	BREAD BIN DINER STYLE IVORY	50.85	0
Cyprus	21194	PINK  HONEYCOMB PAPER FAN	50.4	0
Cyprus	21195	PINK  HONEYCOMB PAPER BALL	50.4	0
Cyprus	23020	GLASS  SONGBIRD STORAGE JAR	50	0
Cyprus	23094	LE GRAND TRAY CHIC SET	50	0
Cyprus	23239	SET OF 4 KNICK KNACK TINS POPPIES	49.8	0
Cyprus	23284	DOORMAT KEEP CALM AND COME IN	48.3	0
Cyprus	22365	DOORMAT RESPECTABLE HOUSE	47.7	0
Cyprus	22189	CREAM HEART CARD HOLDER	47.4	0
Cyprus	21108	FAIRY CAKE FLANNEL ASSORTED COLOUR	45.9	0
Cyprus	21808	"CHRISTMAS GARLAND STARS,TREES"	45	0
Cyprus	23082	SET 6 PAPER TABLE LANTERN HEARTS	45	0
Cyprus	23083	SET 6 PAPER TABLE LANTERN STARS	45	0
Cyprus	22720	SET OF 3 CAKE TINS PANTRY DESIGN	44.55	0
Cyprus	23199	JUMBO BAG APPLES	41.6	0
Cyprus	84755	COLOUR GLASS T-LIGHT HOLDER HANGING	41.6	0
Cyprus	23174	REGENCY SUGAR BOWL GREEN	41.5	0
Cyprus	22595	GINGHAM HEART DECORATION	40.8	0
Cyprus	22597	MUSICAL ZINC HEART DECORATION	40.8	0
Cyprus	22602	RETROSPOT WOODEN HEART DECORATION	40.8	0
Cyprus	84970S	HANGING HEART ZINC T-LIGHT HOLDER	40.8	0
Cyprus	85061W	WHITE JEWELLED HEART DECORATION	40.8	0
Cyprus	21381	MINI WOODEN HAPPY BIRTHDAY GARLAND	40.56	0
Cyprus	21931	JUMBO STORAGE BAG SUKI	40.3	0
